"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-5794412","Source1",2,2021-08-22 18:58:45,2021-08-22 20:22:02,42.6992118356576,-73.708444833404,42.6918618356576,-73.712184833404,0.542,"NYSDOT TMC - Albany: Crash on I-787 southbound after Exit 7E; NY 378 eastbound (Colonie) right shoulder closed","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-08-22 18:51:00",69,69,100,29.44,1,"NNW",13,0.26,"Heavy Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5794791","Source1",2,2021-11-21 23:18:33,2021-11-22 01:24:11,42.8299105165347,-74.0112555023479,42.8412505165347,-74.0148955023479,0.805,"NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at Before Exit 26 (I-90) - Schenectady (I-890 - Rte 5S) starting 11:18 PM 11/21/2021 [CARS CAD-213250394]","I-90 W","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-11-21 20:46:00",46,41,62,29.54,10,"S",13,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5795275","Source1",2,2021-04-08 11:37:07,2021-04-08 14:24:18,42.788824,-74.020028,42.789002,-74.019744,0.019,"Incident on I-88 EB near NY STATE THRUWAY 25A TOLL BOOTHS Drive with caution.","I-88 E","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-04-08 11:45:00",64,64,40,29.69,15,"E",5,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5795472","Source1",2,2021-12-12 23:49:40,2021-12-13 02:37:48,42.798155,-74.016998,42.801742,-74.017596,0.25,"Crash on I-90 - NYS Thruway eastbound at After Exit 25A (I-90) - Schenectady (I-88) starting 11:49 PM 12/12/2021 [CARS CAD-213460441]","I-90 W","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-12-12 20:55:00",34,34,56,29.7,15,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5796368","Source1",2,2021-09-30 14:36:58,2021-09-30 15:53:02,42.591621,-73.785895,42.591427,-73.785901,0.013,"Incident on I-87 SB near I-87 Drive with caution.","I-87 S","Glenmont","Albany","NY","12077","US","US/Eastern","KALB","2021-09-30 14:51:00",59,59,58,29.79,10,"N",7,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5796533","Source1",2,2021-12-13 15:41:37,2021-12-13 16:14:58,42.741676,-73.695335,42.738955,-73.674899,1.054,"Slow traffic on NY-7 - NY-7 E from US-9 (NY-7) to Lake Ave (Hoosick St/NY-7) due to accident.","NY-7 E","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-12-13 15:51:00",49,47,38,29.78,10,"SW",6,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5796534","Source1",2,2021-08-05 16:42:33,2021-08-05 18:24:18,42.757029,-73.736422,42.740931,-73.691999,2.513,"Stationary traffic on NY-7 E from US-9 (NY-7) to I-787/NY-787 (NY-7) due to accident.","NY-7 E","Latham","Albany","NY","12110","US","US/Eastern","KALB","2021-08-05 16:51:00",76,76,56,29.75,10,"N",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5796535","Source1",2,2021-06-16 16:48:01,2021-06-16 18:02:01,42.749117,-73.71266,42.739537,-73.679929,1.788,"Stationary traffic on NY-7 - NY-7 E from US-9 (NY-7) to Lake Ave (Hoosick St/NY-7) due to accident.","NY-7 E","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-06-16 16:51:00",66,66,45,29.55,10,"WSW",16,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5796969","Source1",2,2021-04-16 07:09:30,2021-04-16 08:31:00,42.707301,-73.859086,42.694858,-73.835489,1.475,"Slow traffic on I-90 E - I-87 N from I-890/Exit 25 (I-90) to I-87/Exit 1 (I-90) due to accident.","I-90 E","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-04-16 06:51:00",30,30,100,29.37,1,"CALM",0,0.03,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5797586","Source1",2,2021-12-02 12:56:30,2021-12-02 13:40:00,42.720123,-73.835759,42.72354,-73.830252,0.366,"Stationary traffic from Central Ave / Jupiter Ln to S Cottonwood Pl due to accident.","Locust Park","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-02 12:51:00",48,43,83,29.27,5,"S",12,0.02,"Light Rain","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-5798272","Source1",2,2021-07-18 19:26:27,2021-07-18 21:58:19,42.853018,-73.774019,42.84448,-73.773164,0.592,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound before Exit 8A; CR 91; Grooms Road (Clifton Park) right shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-07-18 18:49:00",68,68,94,29.56,8,"N",5,0,"Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5798437","Source1",2,2021-05-05 10:36:38,2021-05-05 13:54:34,42.907902,-73.790045,42.939744,-73.804478,2.318,"Stationary traffic on I-87 N - Adirondack Northway N from Ushers Rd/Northway 10 Industrial Park/Exit 10 (I-87) to CR-80/Round Lake Rd/Exit 11 (I-87) due to accident.","Adirondack Northway N","Ballston Lake","Saratoga","NY","12019","US","US/Eastern","KSCH","2021-05-05 10:50:00",54,54,100,29.3,10,"S",5,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5798438","Source1",2,2021-04-27 13:34:35,2021-04-27 16:15:49,42.907902,-73.790045,42.933927,-73.80353,1.923,"Stationary traffic on I-87 N - Adirondack Northway N from Ushers Rd/Northway 10 Industrial Park/Exit 10 (I-87) to CR-80/Round Lake Rd/Exit 11 (I-87) due to accident.","Adirondack Northway N","Ballston Lake","Saratoga","NY","12019","US","US/Eastern","KSCH","2021-04-27 13:45:00",61,61,25,29.58,15,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5798549","Source1",2,2021-09-19 18:00:41,2021-09-19 19:38:22,42.6438295839184,-73.7489783760369,42.6466495839184,-73.7484483760369,0.197,"Crash on US 9 westbound Off-ramp Westbound ramp to I-787 (Albany) right shoulder closed","US-9 N","Albany","Albany","NY","12207","US","US/Eastern","KALB","2021-09-19 17:51:00",67,67,57,29.88,10,"NNE",5,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5798856","Source1",2,2021-08-22 16:41:17,2021-08-22 18:22:11,42.900001,-73.784583,42.862446,-73.775432,2.636,"Incident on I-87 SB near USHERS RD Drive with caution.","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-08-22 16:59:00",75,75,94,29.41,10,"NNE",8,0,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5799360","Source1",2,2021-11-07 14:07:22,2021-11-07 15:29:32,42.691003,-73.841397,42.690393,-73.841808,0.047,"NYSDOT TMC - Albany: Crash on ADIRONDACK NORTHWAY southbound Off-ramp Exit 1S (Albany) right shoulder closed","Adirondack Northway S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-11-07 13:51:00",54,54,37,29.84,10,"CALM",0,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5799733","Source1",2,2021-10-08 08:11:05,2021-10-08 10:18:29,42.733259,-73.698354,42.732612,-73.698332,0.045,"Incident on I-787 SB near CITY OF WATERVLIET Right lane blocked. Expect delays.","I-787 S","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-10-08 08:08:00",57,57,96,29.89,2,"CALM",0,0,"Fog","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5800717","Source1",2,2021-12-23 22:24:30,2021-12-23 22:39:00,42.85446,-73.773833,42.862016,-73.775089,0.526,"Slow traffic on I-87 N - Adirondack Northway N from Grooms Rd/Exit 8 (I-87) to NY-146/Exit 9 (I-87) due to accident.","Adirondack Northway N","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-12-23 21:45:00",21,15,68,29.74,10,"N",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5801160","Source1",2,2021-06-09 01:58:39,2021-06-09 04:05:46,42.6872813699594,-73.7175214287104,42.6797913699594,-73.7237414287104,0.606,"Crash on I-787 southbound approaching Exit 6; NY 32; Wards Lane (Colonie) right shoulder closed","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-06-09 01:51:00",68,68,100,29.68,8,"SSE",3,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5801589","Source1",2,2021-09-26 13:09:23,2021-09-26 13:31:23,42.714147,-73.819531,42.698685,-73.83683,1.383,"Slow traffic on I-87 S - Adirondack Northway S from exit [2W] to exit [1W] due to accident.","Adirondack Northway S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-09-26 12:51:00",63,63,58,29.57,10,"W",15,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5801810","Source1",2,2021-06-13 19:46:28,2021-06-13 21:55:03,42.862804,-73.771125,42.865614,-73.775679,0.301,"Slow traffic on NY-146 from Route 9 / Route 146 to I-87 N due to accident."," Clifton Park Rd","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-06-13 19:47:00",75,75,50,29.42,15,"S",5,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5803529","Source1",2,2021-04-27 13:38:30,2021-04-27 15:08:51,42.931233,-73.803099,42.933927,-73.80353,0.187,"Incident on I-87 NB near ROUND LAKE RD Road closed. Take alternate route.","Adirondack Northway N","Ballston Lake","Saratoga","NY","12019","US","US/Eastern","KSCH","2021-04-27 13:45:00",61,61,25,29.58,15,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5803543","Source1",2,2021-04-02 06:37:33,2021-04-02 08:46:01,42.784093,-73.923213,42.786568,-73.923947,0.175,"NYSDOT TMC - Albany: Crash on I-890 westbound between Exit 7; NY 7 (Rotterdam) and Exit 6; Michigan Avenue (Schenectady) All lanes closed","I-890 W","Schenectady","Schenectady","NY","12304","US","US/Eastern","KALB","2021-04-02 06:51:00",24,12,55,29.84,10,"NNW",14,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5804217","Source1",2,2021-08-28 16:14:18,2021-08-28 19:01:26,42.6607811448924,-73.7377345558465,42.6651011448924,-73.7337245558465,0.361,"NYSDOT TMC - Albany: Crash on I-787 northbound (Albany) 1 Right lane and shoulder of 2 lanes closed just before Exit 5","I-787 N","Albany","Albany","NY","12204","US","US/Eastern","KALB","2021-08-28 15:51:00",67,67,81,29.95,10,"SE",7,0,"Light Drizzle","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5805008","Source1",2,2021-06-05 23:30:37,2021-06-06 01:10:12,42.547506093776,-73.6853992935482,42.514616093776,-73.6892892935482,2.281,"Crash on I-90 eastbound area of Schodack Rest Area (Schodack) right shoulder closed","I-90 E","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2021-06-05 23:51:00",68,68,73,29.63,10,"WSW",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5805181","Source1",2,2021-04-14 17:53:23,2021-04-14 18:37:10,42.878622,-73.778086,42.862503,-73.777326,1.114,"Stationary traffic on I-87 S - Adirondack Northway S from Kinns Rd to exit [9W] due to accident.","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2021-04-14 17:47:00",66,66,35,29.45,15,"W",6,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5805280","Source1",2,2021-06-09 14:17:04,2021-06-09 16:31:16,42.732288,-73.897475,42.740546,-73.911262,0.903,"NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at Before Exit 25 (I-90) - Schenectady (I-890) starting 2:18 PM 06/09/2021 [CARS CAD-211600318]","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-06-09 14:18:00",76,76,87,29.69,10,"NNW",7,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5805653","Source1",2,2021-10-06 17:34:33,2021-10-06 18:58:06,42.790949,-73.760542,42.791741,-73.76139,0.07,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound Twin Bridges; Town of Halfmoon; Town of Colonie Line (Colonie) 1 Left lane of 3 lanes closed","Adirondack Northway N","Cohoes","Albany","NY","12047","US","US/Eastern","KALB","2021-10-06 17:51:00",69,69,61,30,10,"N",3,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5805812","Source1",2,2021-10-08 17:42:21,2021-10-08 19:49:24,42.8382360933169,-74.000827073698,42.8422760933168,-74.004787073698,0.344,"NYSDOT TMC - Albany: Crash on I-890 westbound before Exit 26 - I-90; Ramp (Rotterdam) right shoulder closed","I-890 W","Schenectady","Schenectady","NY","12306","US","US/Eastern","KSCH","2021-10-08 17:59:00",72,72,60,29.75,15,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5806679","Source1",2,2021-12-10 09:00:40,2021-12-10 10:40:07,42.724653,-73.936377,42.727072,-73.937879,0.184,"Incident on NY-146 EB near E OLD STATE RD Road closed. Take alternate route."," E Old State Rd","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-12-10 08:51:00",36,27,64,29.84,10,"S",15,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-5806974","Source1",2,2021-12-02 18:54:03,2021-12-02 20:38:37,42.6989114282479,-73.8361179825123,42.7017114282479,-73.8343279825123,0.214,"Incident on I-87 NB near EXIT 1W Drive with caution.","Adirondack Northway N","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-12-02 18:54:00",49,43,77,29.2,8,"W",15,0,"T-Storm","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5807492","Source1",2,2021-11-07 20:04:38,2021-11-07 21:44:12,42.760733,-73.881954,42.762598,-73.88406,0.167,"Incident on NY-5 WB near LANSING RD Road closed. Take alternate route."," Lansing Rd N","Schenectady","Albany","NY","12304","US","US/Eastern","KALB","2021-11-07 19:51:00",38,38,73,29.84,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5808201","Source1",2,2021-12-09 17:02:01,2021-12-09 19:14:53,42.539062,-73.783111,42.540417,-73.782678,0.096,"Incident on I-87 NB near I-87 Drive with caution.","I-87 N","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2021-12-09 16:51:00",30,24,59,29.91,10,"W",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-5808454","Source1",2,2021-09-25 01:53:16,2021-09-25 03:17:17,42.656157,-73.743383,42.655908,-73.743661,0.022,"Incident on I-787 SB near CLINTON AVE Drive with caution.","I-787 S","Albany","Albany","NY","12207","US","US/Eastern","KALB","2021-09-25 01:51:00",50,50,100,29.77,10,"CALM",0,0,"Patches of Fog","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-5808558","Source1",2,2021-07-01 06:01:11,2021-07-01 08:33:02,42.694325,-73.839047,42.698925,-73.836129,0.351,"NYSDOT TMC - Albany: Crash on I-90 eastbound Entrance ramp Exit 1N; I-87 Adirondack Northway (Albany) right shoulder closed","Adirondack Northway N","Albany","Albany","NY","12205","US","US/Eastern","KALB","2021-07-01 05:51:00",67,67,100,29.56,10,"E",3,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-5809054","Source1",2,2021-09-11 20:02:29,2021-09-11 23:41:52,42.746609,-73.707005,42.745776,-73.705171,0.109,"Incident on NY-7 EB near NY-787 Right lane blocked. Expect delays.","Elm St","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2021-09-11 19:51:00",66,66,68,29.75,10,"SSE",6,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-5809425","Source1",2,2021-09-30 07:40:30,2021-09-30 08:45:30,42.74033,-73.911536,42.707301,-73.859086,3.507,"Stationary traffic on I-90 E - New York State Trwy E from I-890/Exit 25 (I-90) to I-87/Exit 24 (I-90) due to accident.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2021-09-30 07:51:00",50,50,86,29.79,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
